"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","distribution_channel","is_repeated_guest","reserved_room_type","assigned_room_type","booking_changes","deposit_type","customer_type","adr","required_car_parking_spaces","total_of_special_requests","is_company","is_agent","room_coherence","if_prev_cancel","if_wait"
"City_Hotel","not_canceled",3,"2016","February",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",140,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",1,"2016","February",0,1,1,0,0,"BB","Direct","Direct","0","A","D",0,"No_deposit","Transient",157,1,1,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",5,"2016","February",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",130,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",21,"2016","February",1,5,2,2,0,"HB","Direct","Direct","0","E","E",0,"No_deposit","Transient",242,1,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",125,"2016","February",1,1,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",177.3,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",90,"2016","February",1,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",126.9,1,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",6,"2016","February",1,0,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",145,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",6,"2016","February",1,1,2,0,0,"SC","Direct","Direct","0","A","A",0,"No_deposit","Transient",117.8,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",157,"2016","February",1,2,2,0,0,"BB","Direct","Direct","0","E","E",0,"No_deposit","Transient",156.9,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",48,"2016","February",2,3,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",177.3,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",63,"2016","February",1,0,2,0,0,"SC","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",63.75,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",91,"2016","February",2,0,1,0,0,"BB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",112.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",91,"2016","February",2,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",117.9,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",91,"2016","February",2,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",126.9,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",91,"2016","February",2,0,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",159.3,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",91,"2016","February",2,0,2,1,0,"BB","Online_TA","TA/TO","0","A","E",0,"No_deposit","Transient",134.1,0,0,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",106,"2016","February",2,1,3,0,0,"HB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",141.9,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",91,"2016","February",2,0,2,1,0,"SC","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",107.1,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",36,"2016","February",2,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",135.9,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",16,"2016","February",2,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",129,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",41,"2016","February",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",140.4,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",20,"2016","February",2,1,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",175,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",36,"2016","February",2,3,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",149.4,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",104,"2016","February",2,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",119.7,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",17,"2016","February",1,1,2,2,0,"BB","Direct","Direct","0","F","F",0,"No_deposit","Transient",184.45,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",162,"2016","February",2,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",139.05,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",31,"2016","February",1,2,2,0,0,"HB","Offline_TA/TO","TA/TO","0","A","A",1,"No_deposit","Transient",147.72,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",160,"2016","February",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",114.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",9,"2016","February",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","B",0,"No_deposit","Transient",137,1,2,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",42,"2016","February",1,2,2,2,0,"BB","Direct","Direct","0","E","E",0,"No_deposit","Transient",192.3,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",21,"2016","February",2,2,2,0,1,"BB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient",160,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",160,"2016","February",1,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",1,"No_deposit","Transient",146.7,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",0,"2016","February",0,1,2,1,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",136.44,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",51,"2016","February",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",1,"No_deposit","Transient",158.4,1,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",13,"2016","February",2,3,3,0,0,"SC","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient-Party",110.4,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",5,"2016","February",0,3,2,0,0,"BB","Corporate","Corporate","0","D","A",0,"No_deposit","Transient",95,0,0,"1","0","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",159,"2016","February",2,5,2,1,0,"HB","Direct","Direct","0","A","A",1,"No_deposit","Transient",147.25,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",154,"2016","February",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",95.4,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",154,"2016","February",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",109.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",154,"2016","February",0,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",100.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",154,"2016","February",0,2,1,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",100.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",31,"2016","February",0,1,3,1,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",225.4,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",47,"2016","February",1,3,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",85,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",47,"2016","February",1,3,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",85,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",3,"2016","February",1,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",98.56,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",48,"2016","February",1,3,2,1,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",122.22,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",34,"2016","February",2,3,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",85,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",17,"2016","February",0,2,2,2,0,"HB","Direct","Direct","0","F","F",1,"No_deposit","Transient",280,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",41,"2016","February",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",1,"No_deposit","Transient-Party",145.1,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",41,"2016","February",0,3,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient-Party",177.3,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",126,"2016","February",0,3,2,0,0,"BB","Direct","Direct","0","D","D",0,"No_deposit","Transient",121.13,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",129,"2016","February",0,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",128.7,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",129,"2016","February",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",118.8,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",129,"2016","February",0,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",109.8,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",129,"2016","February",0,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",137.7,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",16,"2016","February",0,3,2,2,0,"HB","Direct","Direct","0","E","E",0,"No_deposit","Transient",232,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",178,"2016","February",0,4,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",93.08,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",200,"2016","February",0,4,3,0,0,"HB","Online_TA","TA/TO","0","D","D",1,"No_deposit","Transient",187.5,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",42,"2016","February",0,5,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",168.3,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",205,"2016","February",2,6,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",92.01,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",172,"2016","February",0,3,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient-Party",109.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",172,"2016","February",0,3,3,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient-Party",137.7,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",122,"2016","February",0,3,2,2,0,"BB","Online_TA","TA/TO","0","F","F",1,"No_deposit","Transient",198.9,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",40,"2016","February",1,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",109.8,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",30,"2016","February",1,5,2,0,0,"HB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",179.25,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",47,"2016","February",1,5,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",163.95,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",122,"2016","February",3,5,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient-Party",81.26,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",122,"2016","February",3,5,3,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",105.9,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",122,"2016","February",3,5,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient-Party",72.26,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",100,"2016","February",2,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",150.3,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",8,"2016","February",2,0,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",127,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",192,"2016","February",2,3,3,0,0,"BB","Direct","Direct","0","D","D",1,"No_deposit","Transient",126.65,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",3,"2016","February",2,4,2,0,0,"BB","Direct","Direct","0","A","A",1,"No_deposit","Transient",117.26,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",2,"2016","February",2,5,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",86.28,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",61,"2016","February",2,0,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Transient",82.45,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",27,"2016","February",0,1,2,0,0,"BB","Direct","Direct","0","A","A",0,"No_deposit","Group",93.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",6,"2016","February",2,1,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",228,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",2,"2016","February",2,1,3,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",123,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",38,"2016","February",2,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",107.55,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",47,"2016","February",2,1,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",72.25,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",1,"2016","February",2,1,2,0,0,"SC","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",75,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",121,"2016","February",0,1,2,1,0,"BB","Complementary","Direct","0","G","G",1,"No_deposit","Transient",0,0,3,"0","0","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",7,"2016","February",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",107.03,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",7,"2016","February",0,1,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",107.03,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",15,"2016","February",1,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",113,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",10,"2016","February",2,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",140.8,1,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",30,"2016","February",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",111.83,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",30,"2016","February",2,2,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",111.83,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",34,"2016","February",2,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",150.98,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",8,"2016","February",0,1,2,2,0,"BB","Direct","Direct","0","E","E",0,"No_deposit","Transient",177.13,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",11,"2016","February",2,2,1,0,0,"BB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",131.75,1,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",11,"2016","February",2,2,3,1,0,"BB","Direct","Direct","0","G","G",0,"No_deposit","Transient",246,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",61,"2016","February",1,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",107.1,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",0,"2016","December",0,1,1,0,0,"BB","Complementary","TA/TO","0","B","B",0,"No_deposit","Transient",0,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",2,"2016","December",0,1,1,0,0,"BB","Corporate","Corporate","0","E","G",0,"No_deposit","Transient",125,0,0,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",9,"2017","April",0,1,1,0,0,"BB","Corporate","Corporate","1","D","D",1,"No_deposit","Transient",95,0,0,"1","0","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",5,"2017","April",0,1,1,0,0,"BB","Corporate","Corporate","1","D","D",1,"No_deposit","Transient",95,0,0,"1","0","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",5,"2017","September",0,1,1,0,0,"BB","Corporate","Corporate","1","D","D",0,"No_deposit","Transient",110,0,0,"1","0","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",6,"2017","September",0,2,1,0,0,"BB","Corporate","Corporate","1","D","D",0,"No_deposit","Transient",110,0,0,"1","0","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",47,"2016","February",2,3,2,0,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",116.5,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",79,"2016","February",2,3,2,2,0,"HB","Direct","Direct","0","E","E",0,"No_deposit","Transient",236,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",150,"2016","February",2,3,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",118.62,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",21,"2016","February",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",110,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",30,"2016","February",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",2,"No_deposit","Transient",120.53,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",21,"2016","February",2,4,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",123.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",30,"2016","December",0,2,2,0,0,"HB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",153,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",37,"2016","February",0,4,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",135,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",76,"2016","February",0,4,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",89.75,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",35,"2016","February",0,3,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",99,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",46,"2016","December",0,2,2,0,0,"SC","Online_TA","TA/TO","0","A","B",1,"No_deposit","Transient",99,0,1,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",49,"2016","December",0,1,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",109.8,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",66,"2016","December",0,1,2,0,0,"SC","Online_TA","TA/TO","0","A","D",1,"No_deposit","Transient",96.3,1,1,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",66,"2016","December",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",132.9,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",66,"2016","December",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",141.9,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",30,"2016","December",0,3,1,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",181.8,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",66,"2016","December",0,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",141.9,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",60,"2016","December",0,3,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",123.3,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",52,"2016","December",1,3,2,0,0,"HB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",166.5,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",65,"2016","February",1,4,0,0,0,"BB","Offline_TA/TO","TA/TO","0","A","K",1,"No_deposit","Transient",0,0,0,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",47,"2016","December",1,2,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",142.2,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",63,"2016","December",1,3,3,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",142.2,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",58,"2016","December",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",123.3,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",50,"2016","December",1,2,3,0,0,"HB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",193.5,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",31,"2016","December",1,2,2,2,0,"HB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",233.1,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",51,"2016","December",1,0,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",109.8,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",14,"2016","December",1,3,2,2,0,"BB","Online_TA","TA/TO","0","F","G",0,"No_deposit","Transient",210,0,1,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",36,"2016","February",3,6,0,0,0,"SC","Online_TA","TA/TO","0","A","K",2,"No_deposit","Transient",89.2,0,2,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",33,"2016","December",2,1,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",190.8,1,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",63,"2016","December",2,3,2,0,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",107.1,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",42,"2016","February",2,5,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",135,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",81,"2016","December",2,1,2,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",125.1,0,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",65,"2016","December",2,2,2,1,0,"BB","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",114.3,0,3,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",5,"2016","December",2,1,2,2,0,"BB","Online_TA","TA/TO","0","F","F",0,"No_deposit","Transient",209.7,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",61,"2016","December",2,2,2,0,0,"HB","Offline_TA/TO","TA/TO","0","A","B",1,"No_deposit","Transient",106.25,0,1,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",61,"2016","December",2,2,2,0,0,"HB","Offline_TA/TO","TA/TO","0","A","B",1,"No_deposit","Transient",115.25,1,1,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",119,"2016","December",2,5,2,0,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",80.75,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",62,"2016","December",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","B",0,"No_deposit","Transient",115.5,0,1,"0","1","FALSE","FALSE","FALSE"
"City_Hotel","not_canceled",62,"2016","December",1,2,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",124.5,1,2,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",46,"2016","December",2,2,2,1,0,"HB","Direct","Direct","0","D","D",1,"No_deposit","Transient",172.03,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",11,"2016","December",0,3,1,0,0,"SC","Online_TA","TA/TO","0","A","A",0,"No_deposit","Transient",87.01,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",103,"2016","December",0,3,3,0,0,"HB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",159.84,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",103,"2016","December",0,3,2,1,0,"HB","Offline_TA/TO","TA/TO","0","A","A",1,"No_deposit","Transient",97.92,0,0,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",203,"2016","December",1,3,2,1,0,"BB","Offline_TA/TO","TA/TO","0","A","A",0,"No_deposit","Transient",102.08,0,1,"0","1","TRUE","FALSE","FALSE"
"City_Hotel","not_canceled",57,"2016","December",0,4,2,0,0,"BB","Online_TA","TA/TO","0","D","D",0,"No_deposit","Transient",130.5,0,2,"0","1","TRUE","FALSE","FALSE"
